worker,assignment,subject,ord,t,true_t,rt,event,piece,move_num,move,instance,optlen,diffoptlen,initial,restart,surrender,error_made,error_tomake,mild_error,mild_error_tomake,severe_error,severe_error_tomake,nonerror_tomake,decision,further,consec_error,consec_error_closer,consec_error_further,consec_error_cross,max_optlen,min_diffoptlen,max_diffoptlen,range_diffoptlen,max_consec_error,max_consec_error_closer,max_consec_error_further,max_consec_error_cross,node_human_static,max_node,edge_human_static,en_human_static,enp_human_static,e2n_human_static,scc_human_static,maxscc_human_static,cycle_human_static,maxcycle_human_static,cincycle_human_static,ninc_human_static,pnc_human_static,depth_human_static,ndepth_human_static,gcluster_human_static,lcluster_human_static,,,mobility,mobility_reduced,tie_mobred,mobinc,consec_mobility_reduced,,max_mobility,max_consec_mobility_reduced
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2165,1.52E+12,1.52E+12,2816,drag_end,0,36,16,prb58853,16,0,16,0,0,1,1,1,0,0,1,0,3,0,2,2,0,2,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,16,8,42,8,1,8,3,0.166666667,0.118055556,,,7,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2167,1.52E+12,1.52E+12,838,drag_end,3,37,17,prb58853,17,1,16,0,0,1,0,0,0,1,0,1,1,1,3,0,1,3,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2169,1.52E+12,1.52E+12,2149,drag_end,7,38,1,prb58853,16,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2171,1.52E+12,1.52E+12,1762,drag_end,r,39,12,prb58853,15,-1,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,7,5,6,7,0.88,8,4,0.115384615,0.070833333,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2173,1.52E+12,1.52E+12,5951,drag_end,5,40,19,prb58853,15,-1,16,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,7,5,6,7,0.88,8,4,0.115384615,0.070833333,,,9,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2177,1.52E+12,1.52E+12,2008,drag_end,5,41,18,prb58853,15,-1,16,1,0,1,0,1,0,0,0,1,4,0,2,2,0,0,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,7,5,6,7,0.88,8,4,0.115384615,0.070833333,,,9,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2179,1.52E+12,1.52E+12,0,start,NA,0,NA,prb58853,16,0,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,18,2,2,36,1,9,27,9,146,9,1,9,4,0.12,0.079012346,,,8,0,0,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2181,1.52E+12,1.52E+12,7320,drag_end,5,0,18,prb58853,16,0,16,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,9,,18,2,2,36,1,9,27,9,146,9,1,9,4,0.12,0.079012346,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2183,1.52E+12,1.52E+12,1346,drag_end,0,1,10,prb58853,16,0,16,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,9,,18,2,2,36,1,9,27,9,146,9,1,9,4,0.12,0.079012346,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2185,1.52E+12,1.52E+12,2944,drag_end,0,2,16,prb58853,16,0,16,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,9,,18,2,2,36,1,9,27,9,146,9,1,9,4,0.12,0.079012346,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2187,1.52E+12,1.52E+12,883,drag_end,3,3,17,prb58853,16,0,16,0,0,1,0,1,0,0,0,1,1,0,4,4,0,0,,,,,,,,,9,,18,2,2,36,1,9,27,9,146,9,1,9,4,0.12,0.079012346,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2189,1.52E+12,1.52E+12,4152,drag_end,r,4,12,prb58853,15,-1,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,17,9,50,9,1,9,4,0.069767442,0.055555556,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2191,1.52E+12,1.52E+12,1184,drag_end,4,5,8,prb58853,14,-2,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,17,9,58,9,1,9,4,0.069767442,0.055555556,,,7,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2193,1.52E+12,1.52E+12,1297,drag_end,6,6,2,prb58853,13,-3,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,17,8,42,9,1,9,2,0.139534884,0.097530864,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2195,1.52E+12,1.52E+12,1757,drag_end,3,7,5,prb58853,12,-4,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,14,8,31,9,1,9,1,0.142857143,0.086419753,,,7,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2197,1.52E+12,1.52E+12,1099,drag_end,0,8,4,prb58853,11,-5,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,17,1.89,2.12,32.11,1,8,11,7,20,8,0.89,8,2,0.139534884,0.097530864,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2199,1.52E+12,1.52E+12,3394,drag_end,1,9,33,prb58853,11,-5,16,0,0,1,1,1,0,0,1,0,3,0,1,1,0,1,,,,,,,,,9,,16,1.78,2.29,28.44,1,7,7,7,11,7,0.78,8,1,0.153846154,0.097530864,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2201,1.52E+12,1.52E+12,1057,drag_end,3,10,23,prb58853,12,-4,16,0,0,1,1,0,0,1,1,0,3,0,2,2,0,2,,,,,,,,,9,,16,1.78,2,28.44,1,7,7,7,11,7,0.78,9,1,0.162162162,0.086419753,,,7,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2203,1.52E+12,1.52E+12,1057,drag_end,0,11,16,prb58853,13,-3,16,0,0,1,1,0,0,1,1,0,3,0,3,3,0,3,,,,,,,,,9,,16,1.78,2,28.44,1,8,10,8,22,8,0.89,9,2,0.157894737,0.097530864,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2205,1.52E+12,1.52E+12,1408,drag_end,6,12,4,prb58853,14,-2,16,0,0,1,1,0,1,1,0,0,2,0,4,4,0,4,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,9,56,9,1,9,2,0.081081081,0.055555556,,,7,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2207,1.52E+12,1.52E+12,1190,drag_end,0,13,10,prb58853,14,-2,16,0,0,1,1,1,0,0,1,0,3,0,5,5,0,5,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,9,56,9,1,9,2,0.081081081,0.055555556,,,7,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2209,1.52E+12,1.52E+12,1105,drag_end,4,14,2,prb58853,15,-1,16,0,0,1,1,0,0,1,1,0,3,0,6,6,0,6,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,9,40,9,1,9,1,0.078947368,0.055555556,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2211,1.52E+12,1.52E+12,1231,drag_end,r,15,14,prb58853,16,0,16,0,0,1,1,0,1,1,0,0,2,0,7,7,0,7,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,19,8,44,9,1,9,1,0.136363636,0.097530864,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2213,1.52E+12,1.52E+12,1214,drag_end,5,16,19,prb58853,16,0,16,0,0,1,1,1,1,0,0,0,2,0,8,8,0,8,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,19,8,44,9,1,9,1,0.136363636,0.097530864,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2215,1.52E+12,1.52E+12,2004,drag_end,5,17,18,prb58853,16,0,16,0,0,1,1,1,0,0,1,0,3,0,9,9,0,9,,,,,,,,,9,,17,1.89,1.89,32.11,1,9,19,8,44,9,1,9,1,0.136363636,0.097530864,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2217,1.52E+12,1.52E+12,2758,drag_end,7,18,7,prb58853,17,1,16,0,0,1,0,0,0,1,0,1,1,1,10,0,1,10,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,16,8,42,8,1,8,3,0.166666667,0.118055556,,,6,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2219,1.52E+12,1.52E+12,1925,drag_end,7,19,1,prb58853,16,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,16,8,42,8,1,8,3,0.166666667,0.118055556,,,7,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2221,1.52E+12,1.52E+12,1117,drag_end,r,20,12,prb58853,15,-1,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,9,7,16,7,0.88,8,3,0.111111111,0.070833333,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2223,1.52E+12,1.52E+12,2043,drag_end,6,21,3,prb58853,15,-1,16,0,0,1,1,1,0,0,1,0,3,0,1,1,0,0,,,,,,,,,8,,12,1.5,1.71,18,1,6,5,5,4,6,0.75,7,2,0.130434783,0.070833333,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2225,1.52E+12,1.52E+12,3209,drag_end,r,22,14,prb58853,16,0,16,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,,,,,,,,,8,,14,1.75,2,24.5,1,7,9,5,8,7,0.88,7,2,0.1875,0.118055556,,,8,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2227,1.52E+12,1.52E+12,4262,drag_end,3,23,5,prb58853,15,-1,16,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,8,,14,1.75,2,24.5,1,7,9,5,8,7,0.88,6,2,0.1875,0.118055556,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2229,1.52E+12,1.52E+12,1409,drag_end,3,24,17,prb58853,16,0,16,0,0,1,1,0,1,1,0,0,2,0,1,1,0,1,,,,,,,,,8,,14,1.75,2,24.5,1,7,9,5,8,7,0.88,7,2,0.181818182,0.097222222,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2231,1.52E+12,1.52E+12,897,drag_end,0,25,16,prb58853,16,0,16,0,0,1,1,1,1,0,0,0,2,0,2,2,0,2,,,,,,,,,8,,14,1.75,2,24.5,1,7,9,5,8,7,0.88,7,2,0.181818182,0.097222222,,,9,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2233,1.52E+12,1.52E+12,2128,drag_end,6,26,4,prb58853,16,0,16,0,0,1,1,1,0,0,1,0,3,0,3,3,0,3,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2235,1.52E+12,1.52E+12,1954,drag_end,7,27,7,prb58853,17,1,16,0,0,1,1,0,1,1,0,0,2,1,4,0,1,4,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2237,1.52E+12,1.52E+12,2874,drag_end,0,28,10,prb58853,17,1,16,0,0,1,1,1,1,0,0,0,2,1,5,0,2,5,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2239,1.52E+12,1.52E+12,668,drag_end,3,29,11,prb58853,17,1,16,0,0,1,1,1,1,0,0,0,2,1,6,0,3,6,,,,,,,,,8,,15,1.88,1.88,28.12,1,8,15,8,38,8,1,8,4,0.162162162,0.097222222,,,8,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2241,1.52E+12,1.52E+12,1326,drag_end,1,30,34,prb58853,17,1,16,0,1,1,0,1,0,0,0,1,5,1,7,0,4,7,,,,,,,,,8,,16,2,2,32,1,8,21,8,84,8,1,8,8,0.142857143,0.097222222,,,7,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2243,1.52E+12,1.52E+12,0,start,NA,0,NA,prb34092,11,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,12,6,23,7,0.88,6,4,0,0,,,9,0,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2245,1.52E+12,1.52E+12,4864,drag_end,5,0,0,prb34092,10,-1,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,7,,10,1.43,1.43,14.29,1,7,5,6,3,7,1,6,2,0,0,,,7,1,0,0,2,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2247,1.52E+12,1.52E+12,1029,drag_end,r,1,12,prb34092,9,-2,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,7,,9,1.29,1.5,11.57,1,1,0,0,0,0,0,6,2,0,0,,,8,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2249,1.52E+12,1.52E+12,2800,drag_end,3,2,2,prb34092,8,-3,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,7,,8,1.14,1.6,9.14,1,1,0,0,0,0,0,5,2,0,0,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2251,1.52E+12,1.52E+12,983,drag_end,7,3,18,prb34092,7,-4,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,6,,6,1,1.5,6,1,1,0,0,0,0,0,4,2,0,0,,,15,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2253,1.52E+12,1.52E+12,2544,drag_end,2,4,3,prb34092,6,-5,11,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,5,,5,1,1.67,5,1,3,2,2,0,3,0.6,2,3,0,0,,,15,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2255,1.52E+12,1.52E+12,1849,drag_end,3,5,8,prb34092,6,-5,11,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,,,,,,,,,5,,5,1,1.67,5,1,3,2,2,0,3,0.6,2,3,0,0,,,11,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2257,1.52E+12,1.52E+12,1123,drag_end,4,6,30,prb34092,5,-6,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,3,2.25,1,1,0,0,0,0,0,2,2,0,0,,,13,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2259,1.52E+12,1.52E+12,867,drag_end,3,7,20,prb34092,4,-7,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,3,,2,0.67,2,1.33,1,1,0,0,0,0,0,2,2,0,0,,,11,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2261,1.52E+12,1.52E+12,932,drag_end,0,8,22,prb34092,3,-8,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,2,,1,0.5,1,0.5,1,1,0,0,0,0,0,0,0,0,0,,,9,1,0,0,2,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2263,1.52E+12,1.52E+12,742,drag_end,1,9,23,prb34092,2,-9,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,7,1,0,0,3,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2266,1.52E+12,1.52E+12,930,drag_end,r,10,16,prb34092,1,-10,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,4,1,0,0,4,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2268,1.52E+12,1.52E+12,0,start,NA,0,NA,prb31907,11,0,11,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,12,7,18,8,0.89,8,1,0.085714286,0.055555556,,,10,0,0,0,4,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2270,1.52E+12,1.52E+12,4235,drag_end,2,0,25,prb31907,11,0,11,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,12,7,18,8,0.89,8,1,0.085714286,0.055555556,,,11,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2272,1.52E+12,1.52E+12,937,drag_end,7,1,27,prb31907,11,0,11,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,12,7,18,8,0.89,8,1,0.085714286,0.055555556,,,10,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2274,1.52E+12,1.52E+12,1223,drag_end,3,2,32,prb31907,10,-1,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,7,16,8,0.89,8,1,0.083333333,0.055555556,,,10,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2276,1.52E+12,1.52E+12,4617,drag_end,6,3,10,prb31907,9,-2,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,8,7,11,8,0.89,8,1,0.085714286,0.055555556,,,10,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2278,1.52E+12,1.52E+12,1521,drag_end,5,4,3,prb31907,8,-3,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,8,7,11,8,0.89,7,1,0.103448276,0.062962963,,,10,0,1,0,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2280,1.52E+12,1.52E+12,877,drag_end,1,5,2,prb31907,7,-4,11,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,7,7,6,9,1,7,1,0.107142857,0.062962963,,,9,1,0,0,1,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2282,1.52E+12,1.52E+12,1233,drag_end,0,6,18,prb31907,8,-3,11,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,12,7,15,9,1,8,1,0.088235294,0.055555556,,,8,1,0,0,2,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2284,1.52E+12,1.52E+12,2167,drag_end,7,7,28,prb31907,8,-3,11,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,12,7,15,9,1,8,1,0.088235294,0.055555556,,,9,0,0,1,0,,,
A21S7MA9DCW95E,3AZHRG4CU5SYU12YRVPCSZALW5003R,A21S7MA9DCW95E:3X87C8JFV7JQ2BSCY8KSFD9F2ILSQK,2286,1.52E+12,1.52E+12,758,drag_end,2,8,26,prb31907,8,-3,11,0,0,1,0,1,0,0,0,1,1,0,3,3,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,12,7,15,9,1,8,1,0.088235294,0.055555556,,,8,1,0,0,1,,,
